archivo,edad_real,genero_real,edad_faceapi,genero_faceapi,error_faceapi,edad_human,genero_human,error_human,edad_mesh,genero_mesh,error_mesh
"52_0_3_20170104202143258.jpg.chip.jpg","52","male","47.21196365356445","male","-4.79","38.6","male","-13.40","45.29893112182617","male","-6.70"
"3_1_2_20161219152946212.jpg.chip.jpg","3","female","","","","","female","","0.9801620841026306","female","-2.02"
"1_0_3_20161220142926159.jpg.chip.jpg","1","male","","","","","female","","1.2017202377319336","male","0.20"
"37_1_2_20170105172724340.jpg.chip.jpg","37","female","","","","28.9","female","-8.10","33.671321868896484","female","-3.33"
"30_0_1_20170116011020977.jpg.chip.jpg","30","male","","","","33.5","male","3.50","31.03857421875","male","1.04"
"1_0_2_20161219195959395.jpg.chip.jpg","1","male","","","","","female","","1.1616592407226562","female","0.16"
"30_1_2_20170116192527784.jpg.chip.jpg","30","female","","","","16.2","female","-13.80","19.791015625","female","-10.21"
"40_1_1_20170117170159680.jpg.chip.jpg","40","female","","","","28.8","female","-11.20","28.180910110473633","female","-11.82"
"31_1_0_20170117133435466.jpg.chip.jpg","31","female","","","","30.4","female","-0.60","36.104862213134766","female","5.10"
"90_1_0_20170110182008441.jpg.chip.jpg","90","female","","","","68.8","female","-21.20","99.43736267089844","female","9.44"
"35_0_0_20170113183145134.jpg.chip.jpg","35","male","28.71649932861328","male","-6.28","28.5","male","-6.50","31.325698852539062","male","-3.67"
"26_1_0_20170116234619701.jpg.chip.jpg","26","female","","","","29.3","female","3.30","27.185121536254883","female","1.19"
"75_1_0_20170120230326690.jpg.chip.jpg","75","female","","","","69.3","male","-5.70","81.36717987060547","female","6.37"
"22_1_2_20170116172137259.jpg.chip.jpg","22","female","","","","28.7","female","6.70","24.93856430053711","female","2.94"
"6_1_2_20161219140554092.jpg.chip.jpg","6","female","","","","16.1","male","10.10","5.072049140930176","male","-0.93"
"25_1_1_20170112205216610.jpg.chip.jpg","25","female","","","","28.9","female","3.90","20.93975067138672","female","-4.06"
"33_1_3_20170104235051234.jpg.chip.jpg","33","female","","","","29.5","female","-3.50","30.923885345458984","female","-2.08"
"33_0_1_20170116215201422.jpg.chip.jpg","33","male","41.24374771118164","male","8.24","38.7","male","5.70","42.28876876831055","male","9.29"
"22_1_0_20170112192312350.jpg.chip.jpg","22","female","","","","29","female","7.00","27.74716567993164","female","5.75"
"56_0_0_20170113185156200.jpg.chip.jpg","56","male","","","","48.6","male","-7.40","62.62645721435547","male","6.63"
"26_0_3_20170119145951982.jpg.chip.jpg","26","male","","","","28.6","male","2.60","24.504581451416016","male","-1.50"
"28_1_0_20170117122007867.jpg.chip.jpg","28","female","","","","36.4","female","8.40","34.89269256591797","female","6.89"
"19_1_0_20170109213247084.jpg.chip.jpg","19","female","20.89312171936035","female","1.89","23.6","female","4.60","21.430309295654297","female","2.43"
"7_1_0_20170109201632806.jpg.chip.jpg","7","female","4.2603278160095215","female","-2.74","9","female","2.00","4.311385631561279","female","-2.69"
"68_0_0_20170117172643040.jpg.chip.jpg","68","male","","","","58.5","male","-9.50","58.629356384277344","male","-9.37"
"29_1_1_20170116171310427.jpg.chip.jpg","29","female","","","","29.3","female","0.30","30.19536781311035","female","1.20"
"60_1_0_20170110151441645.jpg.chip.jpg","60","female","50.4770393371582","female","-9.52","28.7","female","-31.30","46.82173538208008","female","-13.18"
"26_0_0_20170117171705044.jpg.chip.jpg","26","male","","","","28.5","male","2.50","31.226459503173828","male","5.23"
"32_1_3_20170104232404770.jpg.chip.jpg","32","female","","","","29.3","male","-2.70","25.183088302612305","female","-6.82"
"38_1_0_20170104201618841.jpg.chip.jpg","38","female","","","","29.3","female","-8.70","45.25711441040039","female","7.26"
"3_1_3_20161219230023400.jpg.chip.jpg","3","female","","","","8.9","female","5.90","2.0729193687438965","female","-0.93"
"1_0_0_20161219211413621.jpg.chip.jpg","1","male","","","","","female","","0.9649195075035095","male","-0.04"
"26_0_1_20170113154843417.jpg.chip.jpg","26","male","","","","28.6","male","2.60","26.356225967407227","male","0.36"
"69_1_0_20170110141304032.jpg.chip.jpg","69","female","66.89627838134766","female","-2.10","68.8","female","-0.20","69.52340698242188","female","0.52"
"34_1_1_20170116164431637.jpg.chip.jpg","34","female","25.500471115112305","female","-8.50","28.6","female","-5.40","24.20417022705078","female","-9.80"
"18_1_0_20170117140340105.jpg.chip.jpg","18","female","22.541126251220703","female","4.54","28.8","female","10.80","22.312091827392578","female","4.31"
"1_0_3_20161219225843128.jpg.chip.jpg","1","male","1.1217659711837769","male","0.12","","male","","0.6462498903274536","male","-0.35"
"16_0_0_20170110231645188.jpg.chip.jpg","16","male","19.286285400390625","male","3.29","28.6","female","12.60","18.300127029418945","male","2.30"
"8_1_0_20170109204910999.jpg.chip.jpg","8","female","10.386865615844727","female","2.39","16.4","female","8.40","7.81387996673584","female","-0.19"
"2_1_4_20170103210129538.jpg.chip.jpg","2","female","","","","29.3","male","27.30","0.5561321377754211","male","-1.44"
"79_0_2_20170116194001100.jpg.chip.jpg","79","male","74.00749206542969","female","-4.99","69.2","male","-9.80","78.0781021118164","male","-0.92"
"26_1_1_20170112212042603.jpg.chip.jpg","26","female","","","","28.7","female","2.70","27.995403289794922","female","2.00"
"25_0_0_20170117140932120.jpg.chip.jpg","25","male","","","","20.4","male","-4.60","24.146739959716797","male","-0.85"
"26_0_0_20170117172408564.jpg.chip.jpg","26","male","","","","25.4","male","-0.60","25.066757202148438","male","-0.93"
"58_0_0_20170117191839091.jpg.chip.jpg","58","male","","","","39.2","male","-18.80","49.73138427734375","male","-8.27"
"23_1_2_20170116173215428.jpg.chip.jpg","23","female","","","","28.7","female","5.70","25.656904220581055","female","2.66"
"52_0_1_20170113184035487.jpg.chip.jpg","52","male","","","","39.3","male","-12.70","49.59139633178711","male","-2.41"
"36_0_0_20170116011210805.jpg.chip.jpg","36","male","","","","28.6","male","-7.40","31.94844627380371","male","-4.05"
"54_0_0_20170113210319475.jpg.chip.jpg","54","male","","","","29.2","male","-24.80","","",""
"35_0_4_20170104181306061.jpg.chip.jpg","35","male","","","","29.2","male","-5.80","32.299198150634766","male","-2.70"
"27_0_1_20170113135622875.jpg.chip.jpg","27","male","","","","23.8","male","-3.20","25.99966049194336","male","-1.00"
"61_0_1_20170116030045810.jpg.chip.jpg","61","male","","","","29.3","male","-31.70","54.68253707885742","male","-6.32"
"53_0_3_20170119164140382.jpg.chip.jpg","53","male","","","","29.3","male","-23.70","38.74332046508789","male","-14.26"
"29_0_0_20170117130607527.jpg.chip.jpg","29","male","26.532135009765625","male","-2.47","26.6","male","-2.40","28.49268341064453","male","-0.51"
"26_1_1_20170117155009422.jpg.chip.jpg","26","female","","","","28.9","female","2.90","29.20439910888672","female","3.20"
"23_0_2_20170116172912257.jpg.chip.jpg","23","male","","","","16.3","male","-6.70","22.11556625366211","male","-0.88"
"58_0_0_20170120224656976.jpg.chip.jpg","58","male","","","","58.5","male","0.50","59.33296203613281","male","1.33"
"24_1_0_20170104234820025.jpg.chip.jpg","24","female","24.175905227661133","female","0.18","22","female","-2.00","23.58927345275879","female","-0.41"
"62_1_0_20170110175644800.jpg.chip.jpg","62","female","53.921512603759766","female","-8.08","38.8","female","-23.20","49.58570861816406","female","-12.41"
"29_0_1_20170117183551382.jpg.chip.jpg","29","male","","","","33.4","male","4.40","28.948814392089844","male","-0.05"
"90_1_0_20170111211648525.jpg.chip.jpg","90","female","","","","29.1","","-60.90","87.73054504394531","female","-2.27"
"26_1_1_20170112205907548.jpg.chip.jpg","26","female","","","","29.1","female","3.10","27.547414779663086","female","1.55"
"4_1_3_20161219230310713.jpg.chip.jpg","4","female","4.900287628173828","female","0.90","8.8","male","4.80","5.560631275177002","female","1.56"
"38_0_3_20170117162532923.jpg.chip.jpg","38","male","","","","28.6","male","-9.40","25.2791805267334","male","-12.72"
"26_1_2_20170116184651548.jpg.chip.jpg","26","female","","","","29.1","female","3.10","46.15945053100586","female","20.16"
"36_0_0_20170116210422517.jpg.chip.jpg","36","male","","","","38.6","male","2.60","35.79770278930664","male","-0.20"
"25_1_0_20170103181255384.jpg.chip.jpg","25","female","","","","29.5","female","4.50","42.51884841918945","female","17.52"
"27_1_2_20170116163816775.jpg.chip.jpg","27","female","","","","29.4","female","2.40","26.028682708740234","female","-0.97"
"4_1_2_20161219142227369.jpg.chip.jpg","4","female","1.0160565376281738","male","-2.98","","male","","0.9259724617004395","male","-3.07"
"55_1_0_20170117174812952.jpg.chip.jpg","55","female","","","","29.1","female","-25.90","60.59475326538086","female","5.59"
"18_1_0_20170109213109287.jpg.chip.jpg","18","female","21.53915786743164","female","3.54","23.6","female","5.60","19.165050506591797","female","1.17"
"25_0_0_20170117151647102.jpg.chip.jpg","25","male","","","","25.4","male","0.40","26.74437141418457","male","1.74"
"28_1_4_20170103235557846.jpg.chip.jpg","28","female","","","","29.1","female","1.10","40.30888366699219","female","12.31"
"99_1_0_20170120133837030.jpg.chip.jpg","99","female","84.96759033203125","female","-14.03","69.2","male","-29.80","81.53657531738281","female","-17.46"
"68_0_0_20170117171825450.jpg.chip.jpg","68","male","","","","39.2","male","-28.80","55.60366439819336","male","-12.40"
"8_1_0_20170109203200614.jpg.chip.jpg","8","female","3.565830707550049","female","-4.43","9.5","female","1.50","4.810608863830566","female","-3.19"
"45_0_3_20170113190535208.jpg.chip.jpg","45","male","","","","38.7","male","-6.30","42.90277862548828","male","-2.10"
"5_0_2_20161219192452267.jpg.chip.jpg","5","male","","","","16","male","11.00","4.107606410980225","male","-0.89"
"26_0_4_20170117195754045.jpg.chip.jpg","26","male","","","","29.3","male","3.30","26.688791275024414","male","0.69"
"30_0_1_20170117130038063.jpg.chip.jpg","30","male","","","","29.4","male","-0.60","31.825244903564453","male","1.83"
"32_1_1_20170116023841155.jpg.chip.jpg","32","female","22.083559036254883","female","-9.92","29.4","female","-2.60","20.727643966674805","female","-11.27"
"36_0_0_20170120134402762.jpg.chip.jpg","36","male","49.882850646972656","male","13.88","39.3","male","3.30","51.1556396484375","male","15.16"
"32_1_4_20170117203123744.jpg.chip.jpg","32","female","","","","29.4","female","-2.60","38.52653503417969","female","6.53"
"36_0_0_20170117135801612.jpg.chip.jpg","36","male","","","","28.4","male","-7.60","30.464941024780273","male","-5.54"
"42_0_4_20170104202126618.jpg.chip.jpg","42","male","37.81706619262695","male","-4.18","38.7","male","-3.30","37.351844787597656","male","-4.65"
"1_1_2_20161219202852780.jpg.chip.jpg","1","female","1.1140315532684326","female","0.11","","female","","1.2102527618408203","female","0.21"
"1_0_2_20161219190110523.jpg.chip.jpg","1","male","","","","29.2","male","28.20","1.2018377780914307","female","0.20"
"96_1_2_20170110183043609.jpg.chip.jpg","96","female","","","","69","male","-27.00","92.00845336914062","female","-3.99"
"35_0_2_20170116191142333.jpg.chip.jpg","35","male","37.477054595947266","male","2.48","29.2","male","-5.80","37.19072341918945","male","2.19"
"20_1_1_20170112191255227.jpg.chip.jpg","20","female","22.51395034790039","female","2.51","28.6","female","8.60","23.588224411010742","female","3.59"
"50_0_0_20170117003508336.jpg.chip.jpg","50","male","","","","57.3","male","7.30","59.77635192871094","male","9.78"
"26_1_1_20170112213032340.jpg.chip.jpg","26","female","","","","29.4","female","3.40","26.04855728149414","female","0.05"
"24_0_0_20170104002326444.jpg.chip.jpg","24","male","","","","28.5","male","4.50","26.27339744567871","male","2.27"
"26_1_4_20170103234115237.jpg.chip.jpg","26","female","","","","28.8","female","2.80","21.59598159790039","female","-4.40"
"36_0_1_20170116010623450.jpg.chip.jpg","36","male","","","","28.6","male","-7.40","35.38701248168945","male","-0.61"
"36_0_0_20170119201550109.jpg.chip.jpg","36","male","","","","38.5","male","2.50","46.4107780456543","male","10.41"
"28_1_2_20170116190118355.jpg.chip.jpg","28","female","24.216617584228516","female","-3.78","29.3","female","1.30","24.98516845703125","female","-3.01"
"26_1_3_20170117153618803.jpg.chip.jpg","26","female","","","","29.5","female","3.50","35.52474594116211","female","9.52"
"31_1_1_20170112230640389.jpg.chip.jpg","31","female","","","","28.9","female","-2.10","24.426910400390625","female","-6.57"
"1_1_3_20161220220541057.jpg.chip.jpg","1","female","1.7209370136260986","female","0.72","4.1","female","3.10","1.5448720455169678","female","0.54"
"35_0_0_20170117192314819.jpg.chip.jpg","35","male","","","","20.5","male","-14.50","30.096038818359375","male","-4.90"
"28_0_2_20170116175154482.jpg.chip.jpg","28","male","31.355257034301758","male","3.36","28.7","male","0.70","32.28504943847656","male","4.29"
"35_0_0_20170117134938738.jpg.chip.jpg","35","male","","","","28.7","male","-6.30","26.43292808532715","male","-8.57"
"9_0_0_20170110220351738.jpg.chip.jpg","9","male","8.440889358520508","male","-0.56","9.3","male","0.30","9.197428703308105","male","0.20"
"35_1_1_20170116233055885.jpg.chip.jpg","35","female","","","","29.3","female","-5.70","31.21366310119629","female","-3.79"
"30_0_1_20170116025831395.jpg.chip.jpg","30","male","35.21990203857422","male","5.22","29.3","male","-0.70","35.3686637878418","male","5.37"
"1_1_2_20161219202945116.jpg.chip.jpg","1","female","1.3113831281661987","female","0.31","","male","","1.3516188859939575","female","0.35"
"21_0_0_20170117141529337.jpg.chip.jpg","21","male","22.523334503173828","male","1.52","28.5","male","7.50","20.851896286010742","male","-0.15"
"26_1_1_20170113000717466.jpg.chip.jpg","26","female","","","","29.4","female","3.40","26.357046127319336","female","0.36"
"16_1_3_20170104214252949.jpg.chip.jpg","16","female","20.128171920776367","male","4.13","28.5","male","12.50","19.772951126098633","male","3.77"
"28_0_0_20170105162616443.jpg.chip.jpg","28","male","","","","28.5","male","0.50","34.01404571533203","male","6.01"
"22_0_3_20170119162922591.jpg.chip.jpg","22","male","","","","29.4","female","7.40","23.29871368408203","female","1.30"
"80_0_0_20170117173234032.jpg.chip.jpg","80","male","","","","39.1","male","-40.90","57.917991638183594","male","-22.08"
"50_1_0_20170104184846062.jpg.chip.jpg","50","female","","","","29","female","-21.00","49.9295654296875","female","-0.07"
"29_0_1_20170117104603706.jpg.chip.jpg","29","male","","","","28.6","male","-0.40","50.97344207763672","male","21.97"
"82_0_4_20170117190644623.jpg.chip.jpg","82","male","","","","68.9","male","-13.10","67.16641998291016","male","-14.83"
"34_0_0_20170117152424716.jpg.chip.jpg","34","male","","","","35.4","male","1.40","32.59617233276367","male","-1.40"
"2_1_4_20161221202503449.jpg.chip.jpg","2","female","","","","","female","","1.8392928838729858","female","-0.16"
"8_1_0_20170109202720967.jpg.chip.jpg","8","female","7.866270542144775","male","-0.13","8.6","female","0.60","9.170329093933105","female","1.17"
"51_0_1_20170111200729699.jpg.chip.jpg","51","male","","","","43.6","male","-7.40","54.81493377685547","male","3.81"
"26_1_2_20170115235521886.jpg.chip.jpg","26","female","","","","29.5","female","3.50","23.866254806518555","female","-2.13"
"36_1_3_20170119202210389.jpg.chip.jpg","36","female","","","","29.5","female","-6.50","36.16315460205078","female","0.16"
"26_1_3_20170117154935165.jpg.chip.jpg","26","female","","","","28.8","female","2.80","26.107587814331055","female","0.11"
"30_0_0_20170113011224350.jpg.chip.jpg","30","male","","","","28.4","male","-1.60","27.604055404663086","male","-2.40"
"23_1_3_20170104231757866.jpg.chip.jpg","23","female","24.924577713012695","female","1.92","28.6","female","5.60","25.49508285522461","female","2.50"
"11_0_0_20170110224606036.jpg.chip.jpg","11","male","11.95923900604248","male","0.96","28.7","male","17.70","11.788190841674805","male","0.79"
"26_0_0_20170117171708077.jpg.chip.jpg","26","male","36.31889724731445","male","10.32","28.4","male","2.40","37.134769439697266","male","11.13"
"8_1_0_20170109205109678.jpg.chip.jpg","8","female","","","","8.9","female","0.90","9.315271377563477","female","1.32"
"34_0_3_20170119200600229.jpg.chip.jpg","34","male","","","","29.3","male","-4.70","29.328351974487305","male","-4.67"
"28_0_0_20170117180517775.jpg.chip.jpg","28","male","","","","28.4","male","0.40","32.771697998046875","male","4.77"
"3_1_2_20161219160304718.jpg.chip.jpg","3","female","1.0323622226715088","female","-1.97","","female","","0.9661431908607483","male","-2.03"
"110_0_2_20170112223734562.jpg.chip.jpg","110","male","","","","29.2","male","-80.80","77.89048767089844","male","-32.11"
"27_0_3_20170119194353859.jpg.chip.jpg","27","male","","","","33.8","male","6.80","37.044395446777344","male","10.04"
"63_1_0_20170110160643845.jpg.chip.jpg","63","female","55.286380767822266","female","-7.71","36.4","female","-26.60","51.1225700378418","female","-11.88"
"19_1_3_20170104221744823.jpg.chip.jpg","19","female","","","","29.4","female","10.40","23.433603286743164","female","4.43"
"35_0_3_20170104214512933.jpg.chip.jpg","35","male","","","","38.6","male","3.60","41.60435104370117","male","6.60"
"22_1_1_20170114025217323.jpg.chip.jpg","22","female","","","","28.7","female","6.70","18.522754669189453","female","-3.48"
"21_0_0_20170116201127126.jpg.chip.jpg","21","male","20.05126953125","male","-0.95","16.3","male","-4.70","19.545509338378906","male","-1.45"
"85_1_0_20170110182111721.jpg.chip.jpg","85","female","85.14399719238281","female","0.14","69.4","female","-15.60","82.41891479492188","female","-2.58"
"28_0_1_20170117022131217.jpg.chip.jpg","28","male","","","","29.2","male","1.20","32.32794952392578","male","4.33"
"50_0_3_20170104220753655.jpg.chip.jpg","50","male","","","","38.9","male","-11.10","59.16401290893555","male","9.16"
"26_1_1_20170113012119680.jpg.chip.jpg","26","female","21.908113479614258","female","-4.09","23.6","female","-2.40","20.15076446533203","female","-5.85"
"80_0_0_20170117172950136.jpg.chip.jpg","80","male","","","","39.2","male","-40.80","59.69567108154297","male","-20.30"
"35_0_1_20170113134305216.jpg.chip.jpg","35","male","31.090343475341797","male","-3.91","29.4","male","-5.60","29.204076766967773","male","-5.80"
"54_0_3_20170119210124368.jpg.chip.jpg","54","male","57.137046813964844","male","3.14","39.1","male","-14.90","56.7431755065918","male","2.74"
"28_0_1_20170116192538185.jpg.chip.jpg","28","male","","","","34.7","male","6.70","42.67069625854492","male","14.67"
"52_0_3_20170119204331863.jpg.chip.jpg","52","male","","","","39.2","male","-12.80","46.2022705078125","male","-5.80"
"36_1_3_20170117183338262.jpg.chip.jpg","36","female","","","","28.7","female","-7.30","29.464679718017578","female","-6.54"
"72_0_1_20170113185442656.jpg.chip.jpg","72","male","","","","39.2","male","-32.80","72.94292449951172","male","0.94"
"50_0_3_20170119203909752.jpg.chip.jpg","50","male","48.8098258972168","male","-1.19","39.2","male","-10.80","50.952972412109375","male","0.95"
"2_0_3_20161220220702081.jpg.chip.jpg","2","male","1.295835018157959","female","-0.70","4","female","2.00","1.7054686546325684","female","-0.29"
"28_1_4_20170103182235849.jpg.chip.jpg","28","female","","","","28.8","female","0.80","31.66219139099121","female","3.66"
"14_1_4_20170103233153851.jpg.chip.jpg","14","female","11.04548168182373","female","-2.95","9.3","female","-4.70","10.523077011108398","female","-3.48"
"26_0_3_20170119184132638.jpg.chip.jpg","26","male","","","","34.4","male","8.40","40.88100814819336","male","14.88"
"17_0_1_20170113151030175.jpg.chip.jpg","17","male","23.9605770111084","male","6.96","28.7","male","11.70","23.43315315246582","female","6.43"
"30_0_0_20170117130646482.jpg.chip.jpg","30","male","","","","33.6","male","3.60","35.91547393798828","male","5.92"
"3_1_2_20161219142458105.jpg.chip.jpg","3","female","","","","16","female","13.00","2.477844715118408","female","-0.52"
"60_0_0_20170104184751214.jpg.chip.jpg","60","male","54.48433303833008","male","-5.52","39.2","male","-20.80","57.45614242553711","male","-2.54"
"35_1_1_20170117151422756.jpg.chip.jpg","35","female","","","","48.8","female","13.80","45.022361755371094","female","10.02"
"24_1_0_20170117150901270.jpg.chip.jpg","24","female","","","","28.6","female","4.60","18.140369415283203","female","-5.86"
"24_0_0_20170116215529092.jpg.chip.jpg","24","male","25.96202850341797","male","1.96","28.8","male","4.80","18.81722640991211","male","-5.18"
"9_0_0_20170110222903669.jpg.chip.jpg","9","male","10.201168060302734","male","1.20","9.2","female","0.20","9.248210906982422","male","0.25"
"6_0_0_20170110215531428.jpg.chip.jpg","6","male","9.626535415649414","male","3.63","8.7","male","2.70","7.544194221496582","male","1.54"
"55_0_3_20170117155001317.jpg.chip.jpg","55","male","","","","38.7","male","-16.30","51.535423278808594","male","-3.46"
"1_0_3_20161220220110553.jpg.chip.jpg","1","male","1.190539002418518","male","0.19","","male","","1.045470118522644","male","0.05"
"9_1_4_20170103200637399.jpg.chip.jpg","9","female","10.168842315673828","female","1.17","9.1","female","0.10","13.609085083007812","female","4.61"
"26_0_0_20170117171702618.jpg.chip.jpg","26","male","25.101577758789062","male","-0.90","28.5","male","2.50","24.46497344970703","male","-1.54"
"36_0_0_20170117135444550.jpg.chip.jpg","36","male","51.29317092895508","male","15.29","39.4","male","3.40","50.678165435791016","male","14.68"
"26_0_2_20170116183020432.jpg.chip.jpg","26","male","","","","28.9","male","2.90","49.99549102783203","male","24.00"
"35_1_0_20170103230424865.jpg.chip.jpg","35","female","","","","29.3","female","-5.70","39.08894348144531","female","4.09"
"1_1_2_20161219162243182.jpg.chip.jpg","1","female","1.215018630027771","female","0.22","","female","","1.3740453720092773","female","0.37"
"50_0_3_20170119205559383.jpg.chip.jpg","50","male","","","","34.3","male","-15.70","42.252803802490234","male","-7.75"
"22_1_1_20170113010348670.jpg.chip.jpg","22","female","","","","29.3","female","7.30","25.36089515686035","female","3.36"
"60_1_1_20170113185112295.jpg.chip.jpg","60","female","","","","68.9","male","8.90","63.489219665527344","female","3.49"
"28_1_4_20170117120426927.jpg.chip.jpg","28","female","","","","29.1","female","1.10","31.990909576416016","female","3.99"
"25_0_1_20170116205335757.jpg.chip.jpg","25","male","","","","28.7","male","3.70","14.823287963867188","male","-10.18"
"2_1_2_20161219211617551.jpg.chip.jpg","2","female","","","","16.1","female","14.10","1.6305036544799805","female","-0.37"
"22_1_1_20170112230505525.jpg.chip.jpg","22","female","","","","28.6","female","6.60","23.528108596801758","female","1.53"
"2_0_3_20161219225927088.jpg.chip.jpg","2","male","1.3735768795013428","female","-0.63","","female","","1.5150026082992554","female","-0.48"
"50_1_0_20170104165050048.jpg.chip.jpg","50","female","","","","29.3","male","-20.70","60.105777740478516","female","10.11"
"28_0_1_20170116152956497.jpg.chip.jpg","28","male","","","","28.7","male","0.70","37.2200813293457","male","9.22"
"56_0_3_20170119195816363.jpg.chip.jpg","56","male","47.99873733520508","male","-8.00","29.4","male","-26.60","41.11234664916992","male","-14.89"
"37_0_0_20170117140324990.jpg.chip.jpg","37","male","38.93498611450195","male","1.93","35.4","male","-1.60","36.9702262878418","male","-0.03"
"27_0_0_20170117175357929.jpg.chip.jpg","27","male","31.123580932617188","male","4.12","28.5","male","1.50","32.94443130493164","male","5.94"
"72_1_0_20170110184104942.jpg.chip.jpg","72","female","72.71610260009766","female","0.72","48.7","female","-23.30","74.41666412353516","female","2.42"
"1_1_3_20161219225320176.jpg.chip.jpg","1","female","","","","4","female","3.00","1.0866310596466064","female","0.09"
"1_1_3_20161220144637487.jpg.chip.jpg","1","female","2.0771777629852295","male","1.08","","female","","1.2100173234939575","male","0.21"
"29_1_4_20170103230141555.jpg.chip.jpg","29","female","32.422672271728516","female","3.42","29.5","female","0.50","33.25776290893555","female","4.26"
"33_1_1_20170116024027298.jpg.chip.jpg","33","female","","","","29.2","","-3.80","37.9945068359375","female","4.99"
"32_1_0_20170105164152987.jpg.chip.jpg","32","female","","","","29.2","female","-2.80","30.858694076538086","female","-1.14"
"8_1_3_20170109205422312.jpg.chip.jpg","8","female","5.574192047119141","female","-2.43","28.7","male","20.70","7.602593898773193","female","-0.40"
"50_0_0_20170117001207711.jpg.chip.jpg","50","male","","","","39","female","-11.00","60.993743896484375","female","10.99"
"34_0_3_20170119194902451.jpg.chip.jpg","34","male","30.083585739135742","male","-3.92","34.3","male","0.30","30.47169303894043","male","-3.53"
"26_1_4_20170117174316560.jpg.chip.jpg","26","female","","","","29.3","female","3.30","27.12898063659668","female","1.13"
"20_1_0_20170104020801388.jpg.chip.jpg","20","female","19.031768798828125","female","-0.97","23.7","female","3.70","17.405412673950195","female","-2.59"
"56_0_0_20170109012703197.jpg.chip.jpg","56","male","","","","69.2","male","13.20","56.30527877807617","male","0.31"
"1_1_3_20161219225515600.jpg.chip.jpg","1","female","","","","4","female","3.00","1.8946559429168701","female","0.89"
"1_1_0_20170109194432489.jpg.chip.jpg","1","female","1.0617283582687378","female","0.06","","","","1.050234079360962","female","0.05"
"57_0_3_20170119211458431.jpg.chip.jpg","57","male","","","","69.3","male","12.30","67.17948150634766","male","10.18"
"36_0_3_20170119201916448.jpg.chip.jpg","36","male","32.34859848022461","male","-3.65","38.7","male","2.70","34.34104537963867","male","-1.66"
"31_1_1_20170116231912509.jpg.chip.jpg","31","female","","","","29.3","female","-1.70","27.971891403198242","female","-3.03"
"57_0_0_20170103183943554.jpg.chip.jpg","57","male","","","","29.1","male","-27.90","","",""
"30_0_2_20170116164441153.jpg.chip.jpg","30","male","","","","29.3","male","-0.70","21.5606746673584","male","-8.44"
"21_1_2_20170105183505385.jpg.chip.jpg","21","female","24.837934494018555","female","3.84","16.3","female","-4.70","26.204242706298828","female","5.20"
"30_0_1_20170113141654362.jpg.chip.jpg","30","male","","","","28.5","male","-1.50","31.37929916381836","male","1.38"
"45_0_0_20170117181818036.jpg.chip.jpg","45","male","43.865760803222656","male","-1.13","34.5","male","-10.50","43.048370361328125","male","-1.95"
"50_0_3_20170119205352398.jpg.chip.jpg","50","male","","","","51.6","male","1.60","54.34335708618164","male","4.34"
"2_0_4_20161221194951087.jpg.chip.jpg","2","male","1.4508647918701172","female","-0.55","4","female","2.00","1.3847323656082153","female","-0.62"
"40_1_1_20170113001541188.jpg.chip.jpg","40","female","","","","29.4","female","-10.60","34.81246566772461","female","-5.19"
"1_0_1_20170110213656556.jpg.chip.jpg","1","male","1.406721591949463","male","0.41","","female","","1.409989833831787","female","0.41"
"54_0_1_20170117185822383.jpg.chip.jpg","54","male","47.28894805908203","male","-6.71","44.6","male","-9.40","48.3863525390625","male","-5.61"
"26_0_3_20170117154558934.jpg.chip.jpg","26","male","","","","28.5","male","2.50","25.032094955444336","male","-0.97"
"20_1_0_20170119153410801.jpg.chip.jpg","20","female","","","","30.5","female","10.50","31.54011344909668","female","11.54"
"26_1_0_20170116184024662.jpg.chip.jpg","26","female","","","","29.4","female","3.40","23.07592010498047","female","-2.92"
"23_1_4_20170117194259323.jpg.chip.jpg","23","female","19.25489616394043","female","-3.75","22.4","female","-0.60","18.798376083374023","female","-4.20"
"1_1_1_20170109194553059.jpg.chip.jpg","1","female","","","","4","female","3.00","0.9596269726753235","female","-0.04"
"25_1_0_20170116223826765.jpg.chip.jpg","25","female","","","","29.4","female","4.40","25.90802001953125","female","0.91"
"43_0_0_20170117140802794.jpg.chip.jpg","43","male","","","","38.7","male","-4.30","40.2236328125","male","-2.78"
"25_1_4_20170117150958739.jpg.chip.jpg","25","female","","","","28.6","female","3.60","25.153696060180664","female","0.15"
"36_0_1_20170113195937061.jpg.chip.jpg","36","male","","","","28.5","male","-7.50","30.377628326416016","male","-5.62"
"23_1_0_20170103223641295.jpg.chip.jpg","23","female","","","","28.7","female","5.70","27.203767776489258","female","4.20"
"39_0_2_20170117185137809.jpg.chip.jpg","39","male","","","","28.8","male","-10.20","43.005836486816406","male","4.01"
"33_1_1_20170114030609784.jpg.chip.jpg","33","female","21.299514770507812","female","-11.70","23.5","female","-9.50","23.3092098236084","female","-9.69"
"9_0_0_20170110225341709.jpg.chip.jpg","9","male","7.466354846954346","male","-1.53","9.4","female","0.40","6.828741550445557","male","-2.17"
"57_1_0_20170109134356713.jpg.chip.jpg","57","female","","","","29.2","female","-27.80","55.95845031738281","female","-1.04"
"28_1_1_20170116024015361.jpg.chip.jpg","28","female","","","","29.5","female","1.50","27.242259979248047","female","-0.76"
