archivo,edad_real,genero_real,edad_faceapi,error_faceapi,edad_human,error_human
"55_0_0_20170117135534039.jpg.chip.jpg","55","male","","","38.7","-16.30"
"96_1_0_20170110182019881.jpg.chip.jpg","96","female","","","69.1","-26.90"
"27_0_1_20170116001407357.jpg.chip.jpg","27","male","","","28.6","1.60"
"65_0_0_20170117172625586.jpg.chip.jpg","65","male","57.86692428588867","-7.13","58.5","-6.50"
"85_1_0_20170110183618363.jpg.chip.jpg","85","female","","","69.1","-15.90"
"90_0_0_20170111210057456.jpg.chip.jpg","90","male","95.4804458618164","5.48","69.2","-20.80"
"26_0_0_20170117171909243.jpg.chip.jpg","26","male","","","28.6","2.60"
"40_1_0_20170108234357077.jpg.chip.jpg","40","female","","","38.9","-1.10"
"22_1_2_20170116172700901.jpg.chip.jpg","22","female","","","29.4","7.40"
"29_1_0_20170103183548206.jpg.chip.jpg","29","female","","","29.1","0.10"
"56_0_0_20170111202352043.jpg.chip.jpg","56","male","","","48.5","-7.50"
"48_1_1_20170113013013754.jpg.chip.jpg","48","female","","","29.2","-18.80"
"56_0_0_20170111200430322.jpg.chip.jpg","56","male","","","69.1","13.10"
"10_0_0_20170110225402690.jpg.chip.jpg","10","male","","","29.3","19.30"
"50_0_3_20170119204341751.jpg.chip.jpg","50","male","","","29.3","-20.70"
"60_1_0_20170119152445591.jpg.chip.jpg","60","female","","","28.8","-31.20"
"61_1_2_20170105174916768.jpg.chip.jpg","61","female","70.21907043457031","9.22","69","8.00"
"1_0_0_20170110211535352.jpg.chip.jpg","1","male","1.1172499656677246","0.12","",""
"28_0_3_20170119194432235.jpg.chip.jpg","28","male","","","28.6","0.60"
"10_1_1_20170109203348828.jpg.chip.jpg","10","female","11.427618026733398","1.43","8.7","-1.30"
"21_1_4_20170103223234959.jpg.chip.jpg","21","female","","","28.9","7.90"
"16_1_0_20170102234805899.jpg.chip.jpg","16","female","","","9.1","-6.90"
"18_0_1_20170114033130286.jpg.chip.jpg","18","male","","","29.4","11.40"
"31_0_1_20170117183828950.jpg.chip.jpg","31","male","","","28.8","-2.20"
"45_1_0_20170103184012435.jpg.chip.jpg","45","female","","","28.8","-16.20"
"31_0_1_20170117021841979.jpg.chip.jpg","31","male","31.34360694885254","0.34","23.4","-7.60"
"40_0_0_20170116235455068.jpg.chip.jpg","40","male","","","28.4","-11.60"
"30_1_0_20170117181338019.jpg.chip.jpg","30","female","","","28.8","-1.20"
"20_1_4_20170103225902242.jpg.chip.jpg","20","female","25.141904830932617","5.14","29","9.00"
"14_1_3_20170104222437734.jpg.chip.jpg","14","female","13.040223121643066","-0.96","16","2.00"
"21_0_2_20170116170907317.jpg.chip.jpg","21","male","20.408830642700195","-0.59","16.2","-4.80"
"42_0_3_20170119204237560.jpg.chip.jpg","42","male","","","38.8","-3.20"
"37_1_0_20170113184302407.jpg.chip.jpg","37","female","","","29.2","-7.80"
"34_0_0_20170117134909111.jpg.chip.jpg","34","male","","","38.7","4.70"
"26_0_1_20170116030131527.jpg.chip.jpg","26","male","31.13995361328125","5.14","29.5","3.50"
"1_1_4_20161221202046857.jpg.chip.jpg","1","female","1.0096895694732666","0.01","",""
"32_0_1_20170113151546423.jpg.chip.jpg","32","male","24.324464797973633","-7.68","28.6","-3.40"
"27_1_3_20170104223211159.jpg.chip.jpg","27","female","","","29","2.00"
"2_0_2_20161219162403159.jpg.chip.jpg","2","male","1.189535140991211","-0.81","",""
"51_0_0_20170104205242540.jpg.chip.jpg","51","male","56.341697692871094","5.34","48.7","-2.30"
"30_1_2_20170116161303257.jpg.chip.jpg","30","female","","","29","-1.00"
"29_1_1_20170116000522670.jpg.chip.jpg","29","female","","","29.3","0.30"
"55_0_0_20170120221341989.jpg.chip.jpg","55","male","","","29.3","-25.70"
"35_0_1_20170117143202320.jpg.chip.jpg","35","male","37.907657623291016","2.91","39.2","4.20"
"28_0_1_20170116005324543.jpg.chip.jpg","28","male","","","28.5","0.50"
"34_1_0_20170103182647402.jpg.chip.jpg","34","female","","","29.3","-4.70"
"1_1_2_20161219202852780.jpg.chip.jpg","1","female","1.1140315532684326","0.11","",""
"25_0_2_20170116165101483.jpg.chip.jpg","25","male","22.631790161132812","-2.37","29.4","4.40"
"30_0_1_20170117123915360.jpg.chip.jpg","30","male","","","38.7","8.70"
"20_1_0_20170104020801388.jpg.chip.jpg","20","female","19.031768798828125","-0.97","23.7","3.70"
"70_1_0_20170120223657854.jpg.chip.jpg","70","female","","","48.7","-21.30"
"65_0_1_20170113174447314.jpg.chip.jpg","65","male","","","44.6","-20.40"
"23_0_0_20170117144552915.jpg.chip.jpg","23","male","26.912580490112305","3.91","25.4","2.40"
"27_1_2_20170116170004947.jpg.chip.jpg","27","female","24.62923812866211","-2.37","16.4","-10.60"
"30_0_1_20170113151342687.jpg.chip.jpg","30","male","28.970340728759766","-1.03","28.5","-1.50"
"28_0_4_20170117202324814.jpg.chip.jpg","28","male","31.17106056213379","3.17","28.5","0.50"
"40_1_1_20170117022327672.jpg.chip.jpg","40","female","","","30.5","-9.50"
"2_0_4_20161221202954025.jpg.chip.jpg","2","male","0.9929666519165039","-1.01","",""
"9_0_0_20170110225229812.jpg.chip.jpg","9","male","7.06820011138916","-1.93","9.4","0.40"
"90_0_0_20170117175416532.jpg.chip.jpg","90","male","94.64659118652344","4.65","75.4","-14.60"
"22_1_0_20170117141120129.jpg.chip.jpg","22","female","22.214603424072266","0.21","29.4","7.40"
"56_0_0_20170111194856535.jpg.chip.jpg","56","male","","","48.4","-7.60"
"20_1_0_20170117141213281.jpg.chip.jpg","20","female","","","28.5","8.50"
"26_1_3_20170119192108257.jpg.chip.jpg","26","female","","","29.4","3.40"
"75_0_0_20170111204958277.jpg.chip.jpg","75","male","","","69.2","-5.80"
"77_0_2_20170112205445618.jpg.chip.jpg","77","male","","","29.2","-47.80"
"1_0_3_20161220223014827.jpg.chip.jpg","1","male","0.7285893559455872","-0.27","",""
"32_0_1_20170113152011361.jpg.chip.jpg","32","male","","","34.4","2.40"
"32_0_2_20170116191450850.jpg.chip.jpg","32","male","","","28.7","-3.30"
"26_1_2_20170116184143860.jpg.chip.jpg","26","female","","","16","-10.00"
"52_0_4_20170104212316604.jpg.chip.jpg","52","male","","","39","-13.00"
"25_0_0_20170113210126947.jpg.chip.jpg","25","male","","","29.1","4.10"
"15_0_4_20170103201013615.jpg.chip.jpg","15","male","18.52944564819336","3.53","28.8","13.80"
"80_0_0_20170117175258116.jpg.chip.jpg","80","male","","","69.1","-10.90"
"34_0_0_20170117105018453.jpg.chip.jpg","34","male","","","28.9","-5.10"
"12_1_0_20170116211852302.jpg.chip.jpg","12","female","28.897140502929688","16.90","8.8","-3.20"
"53_1_0_20170104172755313.jpg.chip.jpg","53","female","","","38.8","-14.20"
"30_0_2_20170107212049636.jpg.chip.jpg","30","male","","","28.9","-1.10"
"21_1_3_20170104233909843.jpg.chip.jpg","21","female","","","28.7","7.70"
"1_1_0_20170110212607474.jpg.chip.jpg","1","female","1.016252040863037","0.02","",""
"68_0_0_20170117172721512.jpg.chip.jpg","68","male","","","38.9","-29.10"
"43_1_0_20170105173021381.jpg.chip.jpg","43","female","","","38.8","-4.20"
"14_0_0_20170110232319481.jpg.chip.jpg","14","male","12.506621360778809","-1.49","9.4","-4.60"
"48_0_0_20170111201841425.jpg.chip.jpg","48","male","","","28.8","-19.20"
"10_1_4_20170103200950879.jpg.chip.jpg","10","female","6.938998222351074","-3.06","8.7","-1.30"
"77_0_0_20170113210319811.jpg.chip.jpg","77","male","","","69.1","-7.90"
"16_0_1_20170116200802213.jpg.chip.jpg","16","male","25.36200714111328","9.36","28.8","12.80"
"26_0_2_20170117172618124.jpg.chip.jpg","26","male","","","29.3","3.30"
"25_0_0_20170116222911780.jpg.chip.jpg","25","male","","","28.4","3.40"
"73_0_0_20170111221837125.jpg.chip.jpg","73","male","","","48.7","-24.30"
"25_1_4_20170117150958739.jpg.chip.jpg","25","female","","","28.6","3.60"
"52_0_0_20170104212331895.jpg.chip.jpg","52","male","","","48.5","-3.50"
"20_1_2_20170103234750663.jpg.chip.jpg","20","female","","","29.5","9.50"
"54_0_0_20170105173614957.jpg.chip.jpg","54","male","","","38.8","-15.20"
"26_0_1_20170117200404157.jpg.chip.jpg","26","male","","","28.5","2.50"
"26_0_1_20170116003707203.jpg.chip.jpg","26","male","","","33.6","7.60"
"28_0_0_20170117120854505.jpg.chip.jpg","28","male","","","39.4","11.40"
"1_0_3_20161219224914784.jpg.chip.jpg","1","male","1.1811130046844482","0.18","",""
"6_0_4_20161221202547897.jpg.chip.jpg","6","male","5.8930768966674805","-0.11","8.8","2.80"
"29_0_0_20170116164921650.jpg.chip.jpg","29","male","24.366010665893555","-4.63","20.3","-8.70"
"30_1_0_20170117151428835.jpg.chip.jpg","30","female","","","29.4","-0.60"
"76_0_0_20170105174547781.jpg.chip.jpg","76","male","","","38.8","-37.20"
"30_1_2_20170116184611730.jpg.chip.jpg","30","female","","","29.6","-0.40"
"7_0_0_20170110215437740.jpg.chip.jpg","7","male","8.771771430969238","1.77","9.3","2.30"
"52_0_0_20170109004806666.jpg.chip.jpg","52","male","","","28.7","-23.30"
"24_0_1_20170113195929797.jpg.chip.jpg","24","male","","","29.2","5.20"
"32_1_1_20170113005606791.jpg.chip.jpg","32","female","","","28.5","-3.50"
"45_0_0_20170116224802992.jpg.chip.jpg","45","male","56.197391510009766","11.20","39","-6.00"
"36_0_1_20170116193844474.jpg.chip.jpg","36","male","","","29.3","-6.70"
"8_1_0_20170109201705598.jpg.chip.jpg","8","female","9.235745429992676","1.24","9.2","1.20"
"5_0_2_20161219192232922.jpg.chip.jpg","5","male","7.277944087982178","2.28","16.1","11.10"
"1_0_2_20161219203148028.jpg.chip.jpg","1","male","","","",""
"73_0_0_20170104213653518.jpg.chip.jpg","73","male","","","69.1","-3.90"
"27_0_1_20170113150450280.jpg.chip.jpg","27","male","","","22.4","-4.60"
"32_1_0_20170116205329227.jpg.chip.jpg","32","female","","","29.3","-2.70"
"10_1_0_20170109201728056.jpg.chip.jpg","10","female","17.441177368164062","7.44","28.7","18.70"
"24_0_2_20170116172146677.jpg.chip.jpg","24","male","","","16","-8.00"
"29_0_1_20170117095826375.jpg.chip.jpg","29","male","","","39.3","10.30"
"39_1_3_20170104214549390.jpg.chip.jpg","39","female","24.19320297241211","-14.81","29.3","-9.70"
"62_0_0_20170104185409782.jpg.chip.jpg","62","male","","","29.1","-32.90"
"54_0_0_20170104212509821.jpg.chip.jpg","54","male","","","29.2","-24.80"
"32_1_1_20170112213013302.jpg.chip.jpg","32","female","","","29.4","-2.60"
"1_0_0_20161219191041403.jpg.chip.jpg","1","male","","","",""
"25_1_2_20170116174825431.jpg.chip.jpg","25","female","","","16.2","-8.80"
"23_1_2_20170116173143018.jpg.chip.jpg","23","female","","","29.4","6.40"
"33_1_1_20170115234946456.jpg.chip.jpg","33","female","22.596961975097656","-10.40","28.6","-4.40"
"27_0_4_20170117120226377.jpg.chip.jpg","27","male","27.712793350219727","0.71","28.4","1.40"
"1_0_2_20161219210310309.jpg.chip.jpg","1","male","0.9229418635368347","-0.08","",""
"34_0_0_20170104173030290.jpg.chip.jpg","34","male","","","38.7","4.70"
"63_0_0_20170117194911622.jpg.chip.jpg","63","male","","","69","6.00"
"35_0_0_20170117173311533.jpg.chip.jpg","35","male","","","28.6","-6.40"
"23_1_0_20170116221713318.jpg.chip.jpg","23","female","","","29.4","6.40"
"40_0_0_20170116222342864.jpg.chip.jpg","40","male","42.74808120727539","2.75","38.6","-1.40"
"80_0_0_20170111201430389.jpg.chip.jpg","80","male","","","69.2","-10.80"
"6_1_2_20161219190053203.jpg.chip.jpg","6","female","","","29.2","23.20"
"7_0_0_20170110215534588.jpg.chip.jpg","7","male","","","10.3","3.30"
"58_0_0_20170111195225616.jpg.chip.jpg","58","male","56.66446304321289","-1.34","39.3","-18.70"
"53_1_0_20170110122130739.jpg.chip.jpg","53","female","","","36.5","-16.50"
"72_0_0_20170111210555874.jpg.chip.jpg","72","male","","","69.2","-2.80"
"27_0_2_20170119193329569.jpg.chip.jpg","27","male","51.084495544433594","24.08","34.5","7.50"
"22_1_3_20170119163331125.jpg.chip.jpg","22","female","","","29.3","7.30"
"25_1_1_20170112235102049.jpg.chip.jpg","25","female","","","28.6","3.60"
"28_1_0_20170116223114979.jpg.chip.jpg","28","female","","","28.6","0.60"
"22_1_1_20170112233701320.jpg.chip.jpg","22","female","","","23.6","1.60"
"24_1_1_20170115234849261.jpg.chip.jpg","24","female","","","29.4","5.40"
"24_0_0_20170115230945548.jpg.chip.jpg","24","male","18.930673599243164","-5.07","20.3","-3.70"
"26_0_1_20170117003249556.jpg.chip.jpg","26","male","","","29.2","3.20"
"19_0_3_20170119165517358.jpg.chip.jpg","19","male","","","39.2","20.20"
"75_0_1_20170111210049339.jpg.chip.jpg","75","male","77.94535827636719","2.95","29.3","-45.70"
"46_1_0_20170120133945310.jpg.chip.jpg","46","female","","","29.2","-16.80"
"17_1_0_20170109205309078.jpg.chip.jpg","17","female","","","28.6","11.60"
"23_0_0_20170117144116074.jpg.chip.jpg","23","male","","","29.4","6.40"
"9_1_0_20170109202824646.jpg.chip.jpg","9","female","","","9.2","0.20"
"30_1_2_20170117142750698.jpg.chip.jpg","30","female","30.66083335876465","0.66","29.5","-0.50"
"68_1_0_20170120224936648.jpg.chip.jpg","68","female","","","53.4","-14.60"
"34_0_0_20170117182629797.jpg.chip.jpg","34","male","32.1541748046875","-1.85","38.4","4.40"
"22_0_0_20170104225920241.jpg.chip.jpg","22","male","","","21.4","-0.60"
"26_1_3_20170119192522130.jpg.chip.jpg","26","female","","","28.7","2.70"
"45_0_0_20170117183226150.jpg.chip.jpg","45","male","49.501888275146484","4.50","38.8","-6.20"
"35_0_0_20170104201742041.jpg.chip.jpg","35","male","","","28.6","-6.40"
"19_0_1_20170113132639480.jpg.chip.jpg","19","male","20.739707946777344","1.74","28.6","9.60"
"25_1_0_20170116205838424.jpg.chip.jpg","25","female","","","29.2","4.20"
"42_0_1_20170117142655442.jpg.chip.jpg","42","male","42.86074447631836","0.86","38.6","-3.40"
"32_1_1_20170113002108866.jpg.chip.jpg","32","female","","","29.3","-2.70"
"18_1_0_20170109212818755.jpg.chip.jpg","18","female","","","29.1","11.10"
"18_1_0_20170109213011914.jpg.chip.jpg","18","female","","","16.4","-1.60"
"32_1_0_20170117203136983.jpg.chip.jpg","32","female","","","36.5","4.50"
"40_0_3_20170119183125702.jpg.chip.jpg","40","male","","","33.7","-6.30"
"25_1_3_20170104232101034.jpg.chip.jpg","25","female","","","29.5","4.50"
"86_0_3_20170111223908826.jpg.chip.jpg","86","male","77.19060516357422","-8.81","58.7","-27.30"
"24_1_0_20170105184011327.jpg.chip.jpg","24","female","","","29.3","5.30"
"43_0_3_20170119171523303.jpg.chip.jpg","43","male","","","29.4","-13.60"
"2_0_2_20161219161049398.jpg.chip.jpg","2","male","","","",""
"25_1_3_20170104222218775.jpg.chip.jpg","25","female","25.98300552368164","0.98","29.3","4.30"
"26_1_1_20170116160835715.jpg.chip.jpg","26","female","","","29.3","3.30"
"80_1_0_20170110154540002.jpg.chip.jpg","80","female","81.62664031982422","1.63","48.8","-31.20"
"18_0_0_20170110231644037.jpg.chip.jpg","18","male","19.490060806274414","1.49","20.4","2.40"
"21_1_3_20170104222653479.jpg.chip.jpg","21","female","","","28.7","7.70"
"32_0_0_20170117140244970.jpg.chip.jpg","32","male","","","32.4","0.40"
"44_0_3_20170119162912596.jpg.chip.jpg","44","male","","","34.5","-9.50"
"18_1_0_20170109214726739.jpg.chip.jpg","18","female","23.7532901763916","5.75","23.5","5.50"
"73_0_1_20170117194956074.jpg.chip.jpg","73","male","71.9018325805664","-1.10","69.2","-3.80"
"31_0_3_20170104232701442.jpg.chip.jpg","31","male","","","33.6","2.60"
"28_0_3_20170119194510275.jpg.chip.jpg","28","male","","","29.3","1.30"
"54_0_0_20170104170659826.jpg.chip.jpg","54","male","","","39","-15.00"
"63_0_0_20170117163624442.jpg.chip.jpg","63","male","","","48.7","-14.30"
"42_0_3_20170113142222564.jpg.chip.jpg","42","male","","","38.6","-3.40"
"1_0_2_20161219194800523.jpg.chip.jpg","1","male","","","16","15.00"
"40_0_0_20170117175712368.jpg.chip.jpg","40","male","","","28.5","-11.50"
"24_1_2_20170116173716204.jpg.chip.jpg","24","female","","","29.6","5.60"
"58_0_0_20170120224018686.jpg.chip.jpg","58","male","64.09880065917969","6.10","58.3","0.30"
"35_0_2_20170116182409965.jpg.chip.jpg","35","male","48.38728713989258","13.39","69","34.00"
"34_1_1_20170113001823786.jpg.chip.jpg","34","female","","","28.6","-5.40"
"26_0_3_20170119180820501.jpg.chip.jpg","26","male","","","38.7","12.70"
"56_0_0_20170111203105369.jpg.chip.jpg","56","male","","","38.8","-17.20"
"22_0_2_20170104021129925.jpg.chip.jpg","22","male","18.65727424621582","-3.34","20.5","-1.50"
"21_1_0_20170116215708125.jpg.chip.jpg","21","female","","","29.1","8.10"
"32_1_0_20170103163352672.jpg.chip.jpg","32","female","","","28.7","-3.30"
"1_1_1_20170109194553059.jpg.chip.jpg","1","female","","","4","3.00"
"24_1_0_20170117150853517.jpg.chip.jpg","24","female","","","30.5","6.50"
"33_1_4_20170117201624958.jpg.chip.jpg","33","female","","","29.2","-3.80"
"34_1_0_20170105164157515.jpg.chip.jpg","34","female","","","29.5","-4.50"
"37_1_0_20170116221006327.jpg.chip.jpg","37","female","","","29.1","-7.90"
"1_0_2_20170110213009014.jpg.chip.jpg","1","male","0.9664385914802551","-0.03","",""
"21_1_1_20170114030239115.jpg.chip.jpg","21","female","","","28.6","7.60"
"90_0_0_20170111222243901.jpg.chip.jpg","90","male","","","69.3","-20.70"
"17_0_0_20170116205554725.jpg.chip.jpg","17","male","","","28.9","11.90"
"7_1_4_20161223225914300.jpg.chip.jpg","7","female","","","29.3","22.30"
"43_1_0_20170105172627988.jpg.chip.jpg","43","female","","","38.6","-4.40"
"12_0_4_20170103200626630.jpg.chip.jpg","12","male","15.301421165466309","3.30","28.8","16.80"
"32_0_2_20170116191445634.jpg.chip.jpg","32","male","","","29.1","-2.90"
"87_0_0_20170111222120006.jpg.chip.jpg","87","male","","","68.9","-18.10"
"26_1_2_20170116175339024.jpg.chip.jpg","26","female","","","29.2","3.20"
"30_0_1_20170117202828582.jpg.chip.jpg","30","male","","","28.8","-1.20"
"78_1_1_20170113011857601.jpg.chip.jpg","78","female","","","28.9","-49.10"
"53_0_0_20170120222602009.jpg.chip.jpg","53","male","","","44.5","-8.50"
"23_1_0_20170103163102400.jpg.chip.jpg","23","female","","","28.7","5.70"
"37_0_3_20170119202308661.jpg.chip.jpg","37","male","","","28.9","-8.10"
"26_1_0_20170117173739125.jpg.chip.jpg","26","female","","","28.9","2.90"
"7_1_0_20170109194241191.jpg.chip.jpg","7","female","6.143041610717773","-0.86","8.7","1.70"
"45_1_2_20170109220409055.jpg.chip.jpg","45","female","45.46231460571289","0.46","29.4","-15.60"
"46_0_3_20170119200749075.jpg.chip.jpg","46","male","","","39.3","-6.70"
"54_0_0_20170104212610221.jpg.chip.jpg","54","male","","","29.2","-24.80"
"1_0_0_20170109192948605.jpg.chip.jpg","1","male","","","",""
"60_0_3_20170119205318975.jpg.chip.jpg","60","male","","","29.2","-30.80"
"15_1_0_20170109214024612.jpg.chip.jpg","15","female","","","28.7","13.70"
"47_0_3_20170119205212904.jpg.chip.jpg","47","male","","","38.5","-8.50"
"80_1_0_20170117175552763.jpg.chip.jpg","80","female","","","29.2","-50.80"
"12_1_0_20170109203700059.jpg.chip.jpg","12","female","","","9.1","-2.90"
"27_1_2_20161219204245668.jpg.chip.jpg","27","female","","","16.1","-10.90"
"1_1_0_20170109190852630.jpg.chip.jpg","1","female","","","29.3","28.30"
"60_1_0_20170110140637026.jpg.chip.jpg","60","female","","","49.3","-10.70"
"32_1_3_20170109141339133.jpg.chip.jpg","32","female","","","28.7","-3.30"
"24_0_4_20170117145917765.jpg.chip.jpg","24","male","32.654945373535156","8.65","28.5","4.50"
"2_0_2_20161219202702788.jpg.chip.jpg","2","male","1.0181808471679688","-0.98","",""
"5_1_3_20170119151512160.jpg.chip.jpg","5","female","","","",""
"46_1_0_20170104235642515.jpg.chip.jpg","46","female","","","38.6","-7.40"
"28_1_2_20170116161754709.jpg.chip.jpg","28","female","","","29.3","1.30"
"24_1_2_20170116171152247.jpg.chip.jpg","24","female","21.45033836364746","-2.55","16.3","-7.70"
"59_0_0_20170104212405077.jpg.chip.jpg","59","male","","","39.2","-19.80"
"39_1_3_20170119204014702.jpg.chip.jpg","39","female","","","29","-10.00"
"28_1_1_20170112220128599.jpg.chip.jpg","28","female","","","29.4","1.40"
"25_1_0_20170117152143899.jpg.chip.jpg","25","female","","","28.8","3.80"
"60_0_0_20170117001221298.jpg.chip.jpg","60","male","","","48.6","-11.40"
"26_1_3_20170116233146621.jpg.chip.jpg","26","female","","","29.2","3.20"
"6_1_1_20170114031419410.jpg.chip.jpg","6","female","","","8.9","2.90"
"26_0_0_20170116205232826.jpg.chip.jpg","26","male","23.316265106201172","-2.68","20.6","-5.40"
"27_1_1_20170112193026590.jpg.chip.jpg","27","female","","","29.2","2.20"
"24_1_2_20170116174420253.jpg.chip.jpg","24","female","20.167987823486328","-3.83","29.7","5.70"
"34_1_0_20170103182644010.jpg.chip.jpg","34","female","","","29.3","-4.70"
"27_1_2_20170116165955213.jpg.chip.jpg","27","female","24.055150985717773","-2.94","29.7","2.70"
"30_0_2_20170116172925949.jpg.chip.jpg","30","male","25.962453842163086","-4.04","29.5","-0.50"
"24_1_4_20170117194806829.jpg.chip.jpg","24","female","","","29.5","5.50"
"78_0_0_20170111204704023.jpg.chip.jpg","78","male","76.98197937011719","-1.02","69.1","-8.90"
"71_1_0_20170110140328613.jpg.chip.jpg","71","female","","","48.8","-22.20"
"24_1_0_20170117194528243.jpg.chip.jpg","24","female","","","29.3","5.30"
"72_0_0_20170111222541402.jpg.chip.jpg","72","male","","","69.3","-2.70"
"26_1_3_20170104222745511.jpg.chip.jpg","26","female","","","29.3","3.30"
"40_1_0_20170117134334933.jpg.chip.jpg","40","female","24.955097198486328","-15.04","29.3","-10.70"
"26_1_1_20170112235057871.jpg.chip.jpg","26","female","25.609590530395508","-0.39","28.7","2.70"
"72_0_0_20170111222516126.jpg.chip.jpg","72","male","","","",""
"24_1_2_20170116171543349.jpg.chip.jpg","24","female","24.125289916992188","0.13","28.7","4.70"
"70_0_0_20170117173727535.jpg.chip.jpg","70","male","63.17579650878906","-6.82","29.2","-40.80"
"25_1_3_20170119172052720.jpg.chip.jpg","25","female","","","29.2","4.20"
"28_1_2_20170105162338411.jpg.chip.jpg","28","female","","","29.3","1.30"
"28_1_2_20170116170001611.jpg.chip.jpg","28","female","","","29.4","1.40"
"31_0_4_20170105161451773.jpg.chip.jpg","31","male","25.259654998779297","-5.74","28.5","-2.50"
"14_1_0_20170109203505137.jpg.chip.jpg","14","female","5.609867572784424","-8.39","28.7","14.70"
"34_0_3_20170119175427012.jpg.chip.jpg","34","male","","","29.3","-4.70"
"34_0_0_20170117121730983.jpg.chip.jpg","34","male","","","28.7","-5.30"
"62_0_1_20170116204827125.jpg.chip.jpg","62","male","","","39.2","-22.80"
"26_1_1_20170117163837655.jpg.chip.jpg","26","female","23.768922805786133","-2.23","29.5","3.50"
"26_0_0_20170117091437385.jpg.chip.jpg","26","male","","","28.6","2.60"
"34_1_3_20170119200614779.jpg.chip.jpg","34","female","","","29.2","-4.80"
"22_0_1_20170114030000815.jpg.chip.jpg","22","male","","","16.3","-5.70"
"54_1_3_20170119202248869.jpg.chip.jpg","54","female","","","29.1","-24.90"
"30_1_3_20170109141058153.jpg.chip.jpg","30","female","23.44230079650879","-6.56","29.4","-0.60"
"3_1_0_20170109193452700.jpg.chip.jpg","3","female","1.2115733623504639","-1.79","4.1","1.10"
"40_0_1_20170117170126359.jpg.chip.jpg","40","male","","","48.3","8.30"
"1_1_0_20170109192015845.jpg.chip.jpg","1","female","1.2601584196090698","0.26","",""
"63_0_0_20170104213054221.jpg.chip.jpg","63","male","","","58.6","-4.40"
"26_0_1_20170113134349843.jpg.chip.jpg","26","male","","","28.6","2.60"
"40_0_3_20170119210237376.jpg.chip.jpg","40","male","","","29.3","-10.70"
"27_1_2_20170116163622032.jpg.chip.jpg","27","female","","","29","2.00"
"26_1_3_20170119180953860.jpg.chip.jpg","26","female","","","29.3","3.30"
"26_1_0_20170117154814509.jpg.chip.jpg","26","female","","","16.4","-9.60"
"35_0_4_20170116214549746.jpg.chip.jpg","35","male","","","38.8","3.80"
"26_1_3_20170119192127618.jpg.chip.jpg","26","female","","","28.7","2.70"
"26_1_0_20170117201629485.jpg.chip.jpg","26","female","26.95579719543457","0.96","23.6","-2.40"
"30_1_2_20170116191305000.jpg.chip.jpg","30","female","24.92609214782715","-5.07","29.4","-0.60"
"29_0_1_20170116010112917.jpg.chip.jpg","29","male","","","29.2","0.20"
"26_1_1_20170116153132729.jpg.chip.jpg","26","female","","","23.6","-2.40"
"23_1_4_20170117194311620.jpg.chip.jpg","23","female","","","28.7","5.70"
"34_1_1_20170116012236821.jpg.chip.jpg","34","female","19.996957778930664","-14.00","28.8","-5.20"
"1_1_3_20161219225657032.jpg.chip.jpg","1","female","","","",""
"26_1_3_20170119193112441.jpg.chip.jpg","26","female","","","29.4","3.40"
"35_0_2_20170116191758774.jpg.chip.jpg","35","male","","","29.4","-5.60"
"85_1_2_20170105174405109.jpg.chip.jpg","85","female","","","69.1","-15.90"
"1_0_2_20161219151026723.jpg.chip.jpg","1","male","","","",""
"4_0_1_20170110213311678.jpg.chip.jpg","4","male","3.063880443572998","-0.94","29","25.00"
"3_0_0_20170110213411465.jpg.chip.jpg","3","male","1.2312469482421875","-1.77","4","1.00"
"32_1_0_20170117114915962.jpg.chip.jpg","32","female","","","38.6","6.60"
"54_0_1_20170113190519393.jpg.chip.jpg","54","male","","","34.5","-19.50"
"19_1_0_20170119145731470.jpg.chip.jpg","19","female","","","28.6","9.60"
"70_1_0_20170110122250867.jpg.chip.jpg","70","female","","","29.2","-40.80"
"12_0_0_20170110225553717.jpg.chip.jpg","12","male","14.572135925292969","2.57","16.2","4.20"
"26_0_0_20170113210605384.jpg.chip.jpg","26","male","","","29.1","3.10"
"36_1_2_20170105000458833.jpg.chip.jpg","36","female","","","28.8","-7.20"
"29_1_4_20170104165735505.jpg.chip.jpg","29","female","","","28.9","-0.10"
"35_1_0_20170117152140763.jpg.chip.jpg","35","female","","","29.6","-5.40"
"10_0_0_20170110224253445.jpg.chip.jpg","10","male","","","",""
"23_1_2_20170107213827250.jpg.chip.jpg","23","female","","","28.8","5.80"
"27_0_0_20170117010719987.jpg.chip.jpg","27","male","","","21.7","-5.30"
"16_0_0_20170110224435349.jpg.chip.jpg","16","male","","","20.6","4.60"
"34_0_1_20170117190152870.jpg.chip.jpg","34","male","","","33.6","-0.40"
"26_1_0_20170117003252979.jpg.chip.jpg","26","female","","","29.5","3.50"
"12_0_0_20170110224603045.jpg.chip.jpg","12","male","12.114950180053711","0.11","28.6","16.60"
"26_0_1_20170114032944348.jpg.chip.jpg","26","male","39.24304962158203","13.24","28.6","2.60"
"29_1_1_20170116162458302.jpg.chip.jpg","29","female","","","28.7","-0.30"
"54_0_0_20170120223243212.jpg.chip.jpg","54","male","","","38.8","-15.20"
"28_1_2_20170116165557121.jpg.chip.jpg","28","female","19.893339157104492","-8.11","29.5","1.50"
"6_1_0_20170109193722375.jpg.chip.jpg","6","female","5.666317462921143","-0.33","4.1","-1.90"
"30_0_0_20170117154851974.jpg.chip.jpg","30","male","","","28.5","-1.50"
